,full_name,won
3105,Julie Bowen,False
3106,Mark Valley,False
3107,Rene Auberjonois,False
3108,William Shatner,False
3109,Anna Gunn,False
3110,Brad Dourif,False
3111,Bree Seanna Wall,False
3112,Brent Sexton,False
3113,Brian Cox,False
3114,Dayton Callie,False
3115,Gerald Mcraney,False
3116,Ian Mcshane,False
3117,Jeffrey Jones,False
3118,Jim Beaver,False
3119,John Hawkes,False
3120,Kim Dickens,False
3121,Leon Rippy,False
3122,Molly Parker,False
3123,Paula Malcomson,False
3124,Powers Boothe,False
3125,Robin Weigert,False
3126,Sean Bridgers,False
3127,Timothy Olyphant,False
3128,Titus Welliver,False
3129,W. Earl Brown,False
3130,William Sanderson,False
3131,Chandra Wilson,True
3132,Ellen Pompeo,True
3133,Eric Dane,True
3134,Isaiah Washington,True
3135,"James Pickens, Jr.",True
3136,Justin Chambers,True
3137,Kate Walsh,True
3138,Katherine Heigl,True
3139,Patrick Dempsey,True
3140,Sandra Oh,True
3141,Sara Ramirez,True
3142,T.R. Knight,True
3143,Aida Turturro,False
3144,Dan Grimaldi,False
3145,Dominic Chianese,False
3146,Edie Falco,False
3147,Frank Vincent,False
3148,James Gandolfini,False
3149,Jamie-Lynn Sigler,False
3150,Joseph R. Gannascoli,False
3151,Lorraine Bracco,False
3152,Max Casella,False
3153,Michael Imperioli,False
3154,Robert Iler,False
3155,Sharon Angela,False
3156,Steven R. Schirripa,False
3157,Steven Van Zandt,False
3158,Tony Sirico,False
3159,Felicity Huffman,False
3160,Jaime Pressly,False
3161,Julia Louis-Dreyfus,False
3162,America Ferrera,True
3163,Mary-Louise Parker,False
3164,Megan Mullally,False
3165,Chandra Wilson,True
3166,Mariska Hargitay,False
3167,Patricia Arquette,False
3168,Kyra Sedgwick,False
3169,Edie Falco,False
3170,Kate Winslet,False
3171,Judi Dench,False
3172,Meryl Streep,False
3173,Helen Mirren,True
3174,Penã£ÂLope Cruz,False
3175,Adriana Barraza,False
3176,Rinko Kikuchi,False
3177,Jennifer Hudson,True
3178,Abigail Breslin,False
3179,Cate Blanchett,False
3180,Greta Scacchi,False
3181,Helen Mirren,True
3182,Shirley Jones,False
3183,Annette Bening,False
3184,Cloris Leachman,False
3185,Julie Andrews,True
3186,Alec Baldwin,True
3187,Jeremy Piven,False
3188,Tony Shalhoub,False
3189,Jason Lee,False
3190,Steve Carell,False
3191,Kiefer Sutherland,False
3192,James Spader,False
3193,Michael C. Hall,False
3194,Hugh Laurie,True
3195,James Gandolfini,False
3196,Leonardo Dicaprio,False
3197,Ryan Gosling,False
3198,Will Smith,False
3199,Forest Whitaker,True
3200,Peter O'Toole,False
3201,Djimon Hounsou,False
3202,Eddie Murphy,True
3203,Jackie Earle Haley,False
3204,Alan Arkin,False
3205,Leonardo Dicaprio,False
3206,Robert Duvall,False
3207,Thomas Haden Church,False
3208,Jeremy Irons,True
3209,William H. Macy,False
3210,Matthew Perry,False
3211,Anna Faris,False
3212,Anne Hathaway,False
3213,Heath Ledger,False
3214,Jake Gyllenhaal,False
3215,Linda Cardellini,False
3216,Michelle Williams,False
3217,Randy Quaid,False
3218,Bob Balaban,False
3219,Bruce Greenwood,False
3220,Catherine Keener,False
3221,Chris Cooper,False
3222,"Clifton Collins, Jr.",False
3223,Mark Pellegrino,False
3224,Marshall Bell,False
3225,Philip Seymour Hoffman,False
3226,Brendan Fraser,True
3227,"Chris ""Ludacris"" Bridges",True
3228,Don Cheadle,True
3229,Jennifer Esposito,True
3230,Larenz Tate,True
3231,Matt Dillon,True
3232,Ryan Phillippe,True
3233,Sandra Bullock,True
3234,Terrence Howard,True
3235,Thandie Newton,True
3236,William Fichtner,True
3237,Alex Borstein,False
3238,David Strathairn,False
3239,Diane Reeves,False
3240,Frank Langella,False
3241,George Clooney,False
3242,Grant Heslov,False
3243,Jeff Daniels,False
3244,Matt Ross,False
3245,Patricia Clarkson,False
3246,Peter Jacobson,False
3247,Ray Wise,False
3248,Reed Diamond,False
3249,"Robert Downey, Jr.",False
3250,Robert John Burke,False
3251,Rose Abdoo,False
3252,Tate Donovan,False
3253,Tom Mccarthy,False
3254,Anthony Anderson,False
3255,"Chris ""Ludacris"" Bridges",False
3256,D.J. Qualls,False
3257,Elise Neal,False
3258,Isaac Hayes,False
3259,Paula Jai Parker,False
3260,Taraji P. Henson,False
3261,Taryn Manning,False
3262,Terrence Howard,False
3263,Alia Shawkat,False
3264,David Cross,False
3265,Jason Bateman,False
3266,Jeffrey Tambor,False
3267,Jessica Walter,False
3268,Michael Cera,False
3269,Portia De Rossi,False
3270,Tony Hale,False
3271,Will Arnett,False
3272,Candice Bergen,False
3273,James Spader,False
3274,Julie Bowen,False
3275,Justin Mentell,False
3276,Mark Valley,False
3277,Monica Potter,False
3278,Rene Auberjonois,False
3279,Rhona Mitra,False
3280,Ryan Michelle Bathe,False
3281,William Shatner,False
3282,Cheryl Hines,False
3283,Jeff Garlin,False
3284,Larry David,False
3285,Richard Lewis,False
3286,Shelley Berman,False
3287,Susie Essman,False
3288,Alfre Woodard,True
3289,Andrea Bowen,True
3290,Brenda Strong,True
3291,Brent Kinsman,True
3292,Doug Savant,True
3293,Eva Longoria,True
3294,Felicity Huffman,True
3295,James Denton,True
3296,Marcia Cross,True
3297,Mark Moses,True
3298,Mehcad Brooks,True
3299,Nicollette Sheridan,True
3300,Ricardo Antonio Chavira,True
3301,Roger Bart,True
3302,Shane Kinsman,True
3303,Steven Culp,True
3304,Teri Hatcher,True
3305,Brad Garrett,False
3306,Doris Roberts,False
3307,Madylin Sweeten,False
3308,Monica Horan,False
3309,Patricia Heaton,False
3310,Peter Boyle,False
3311,Ray Romano,False
3312,Eddie Steeples,False
3313,Ethan Suplee,False
3314,Jaime Pressly,False
3315,Jason Lee,False
3316,Nadine Velazquez,False
3317,Chandra Wilson,False
3318,Ellen Pompeo,False
3319,Isaiah Washington,False
3320,"James Pickens, Jr.",False
3321,Justin Chambers,False
3322,Kate Walsh,False
3323,Katherine Heigl,False
3324,Patrick Dempsey,False
3325,Sandra Oh,False
3326,T.R. Knight,False
3327,Adewale Akinnuoye-Agbaje,True
3328,Cynthia Watros,True
3329,Daniel Dae Kim,True
3330,Dominic Monaghan,True
3331,Emilie De Ravin,True
3332,Evangeline Lilly,True
3333,Harold Perrineau,True
3334,Ian Somerhalder,True
3335,Jorge Garcia,True
3336,Josh Holloway,True
3337,Maggie Grace,True
3338,Malcolm David Kelley,True
3339,Matthew Fox,True
3340,Michelle Rodriguez,True
3341,Naveen Andrews,True
3342,Terry O'Quinn,True
3343,Yunjin Kim,True
3344,Frances Conroy,False
3345,Freddy Rodriguez,False
3346,James Cromwell,False
3347,Jeremy Sisto,False
3348,Joanna Cassidy,False
3349,Justina Machado,False
3350,Lauren Ambrose,False
3351,Mathew St. Patrick,False
3352,Michael C. Hall,False
3353,Peter Krause,False
3354,Rachel Griffiths,False
3355,Tina Holmes,False
3356,Corey Reynolds,False
3357,G.W. Bailey,False
3358,Gina Ravera,False
3359,J.K. Simmons,False
3360,Jon Tenney,False
3361,Kyra Sedgwick,False
3362,Michael Paul Chan,False
3363,Raymond Cruz,False
3364,Robert Gossett,False
3365,Tony Denison,False
3366,Alan Alda,False
3367,Allison Janney,False
3368,Bradley Whitford,False
3369,Dul,False
3370,Janeane Garofalo,False
3371,Janel Moloney,False
3372,Jimmy Smits,False
3373,John Spencer,False
3374,Joshua Malina,False
3375,Kristin Chenoweth,False
3376,Martin Sheen,False
3377,Mary Mccormack,False
3378,Richard Schiff,False
3379,Teri Polo,False
3380,Candice Bergen,False
3381,Felicity Huffman,True
3382,Patricia Heaton,False
3383,Mary-Louise Parker,False
3384,Megan Mullally,False
3385,Geena Davis,False
3386,Sandra Oh,True
3387,Mariska Hargitay,False
3388,Patricia Arquette,False
3389,Kyra Sedgwick,False
3390,Ziyi Zhang,False
3391,Judi Dench,False
3392,Charlize Theron,False
3393,Felicity Huffman,False
3394,Reese Witherspoon,True
3395,Michelle Williams,False
3396,Catherine Keener,False
3397,Amy Adams,False
3398,Frances Mcdormand,False
3399,Rachel Weisz,True
3400,Joanne Woodward,False
3401,Robin Wright,False
3402,Tonantzin Carmelo,False
3403,S. Epatha Merkerson,True
3404,Cynthia Nixon,False
3405,Shirley Temple Black,True
3406,James Spader,False
3407,William Shatner,False
3408,Larry David,False
3409,Jason Lee,False
3410,Sean Hayes,True
3411,Kiefer Sutherland,True
3412,Ian Mcshane,False
3413,Patrick Dempsey,False
3414,Hugh Laurie,False
3415,Alan Alda,False
3416,Heath Ledger,False
3417,Philip Seymour Hoffman,True
3418,Russell Crowe,False
3419,David Strathairn,False
3420,Joaquin Phoenix,False
3421,Jake Gyllenhaal,False
3422,Paul Giamatti,True
3423,Don Cheadle,False
3424,Matt Dillon,False
3425,George Clooney,False
3426,Ed Harris,False
3427,Paul Newman,True
3428,Ted Danson,False
3429,Christopher Plummer,False
3430,Kenneth Branagh,False
3431,Dustin Hoffman,False
3432,Johnny Depp,False
3433,Julie Christie,False
3434,Kate Winslet,False
3435,Radha Mitchel,False
3436,Don Cheadle,False
3437,Joaquin Phoenix,False
3438,Nick Nolte,False
3439,Sophie Okonedo,False
3440,Clint Eastwood,False
3441,Hilary Swank,False
3442,Morgan Freeman,False
3443,Aunjanue Ellis,False
3444,Clifton Powell,False
3445,Harry Lennix,False
3446,Jamie Foxx,False
3447,Kerry Washington,False
3448,Larenz Tate,False
3449,Regina King,False
3450,Terrence Howard,False
3451,Paul Giamatti,True
3452,Sandra Oh,True
3453,Thomas Haden Church,True
3454,Virginia Madsen,True
3455,Alan Alda,False
3456,Alec Baldwin,False
3457,Cate Blanchett,False
3458,Danny Huston,False
3459,Gwen Stefani,False
3460,Ian Holm,False
3461,John C. Reilly,False
3462,Jude Law,False
3463,Kate Beckinsale,False
3464,Leonardo Dicaprio,False
3465,Alia Shawkat,False
3466,David Cross,False
3467,Jason Bateman,False
3468,Jeffrey Tambor,False
3469,Jessica Walter,False
3470,Michael Cera,False
3471,Portia De Rossi,False
3472,Tony Hale,False
3473,Will Arnett,False
3474,Andrea Bowen,True
3475,Brenda Strong,True
3476,Cody Kasch,True
3477,Eva Longoria,True
3478,Felicity Huffman,True
3479,James Denton,True
3480,Jesse Metcalfe,True
3481,Marcia Cross,True
3482,Mark Moses,True
3483,Nicollette Sheridan,True
3484,Ricardo Antonio Chavira,True
3485,Steven Culp,True
3486,Teri Hatcher,True
3487,Brad Garrett,False
3488,Doris Roberts,False
3489,Madylin Sweeten,False
3490,Monica Horan,False
3491,Patricia Heaton,False
3492,Peter Boyle,False
3493,Ray Romano,False
3494,Cynthia Nixon,False
3495,Kim Cattrall,False
3496,Kristin Davis,False
3497,Sarah Jessica Parker,False
3498,Debra Messing,False
3499,Eric Mccormack,False
3500,Megan Mullally,False
3501,Sean Hayes,False
3502,Carlos Bernard,False
3503,Dennis Haysbert,False
3504,Elisha Cuthbert,False
3505,James Badge Dale,False
3506,Joaquim De Almeida,False
3507,Kiefer Sutherland,False
3508,Mary Lynn Rajskub,False
3509,Paul Schulze,False
3510,Reiko Aylesworth,False
3511,Eric Szmanda,True
3512,Gary Dourdan,True
3513,George Eads,True
3514,Jorja Fox,True
3515,Marg Helgenberger,True
3516,Paul Guilfoyle,True
3517,Robert David Hall,True
3518,William Petersen,True
3519,Ben Foster,False
3520,Frances Conroy,False
3521,Freddy Rodriguez,False
3522,Idalis De Leon,False
3523,James Cromwell,False
3524,Justin Theroux,False
3525,Justina Machado,False
3526,Lauren Ambrose,False
3527,Mathew St. Patrick,False
3528,Mena Suvari,False
3529,Michael C. Hall,False
3530,Peter Facinelli,False
3531,Peter Krause,False
3532,Rachel Griffiths,False
3533,Sprague Grayden,False
3534,Aida Turturro,False
3535,Dominic Chianese,False
3536,Drea De Matteo,False
3537,Edie Falco,False
3538,James Gandolfini,False
3539,Jamie-Lynn Sigler,False
3540,John Ventimiglia,False
3541,Lorraine Bracco,False
3542,Michael Imperioli,False
3543,Robert Iler,False
3544,Steve Buscemi,False
3545,Steven R. Schirripa,False
3546,Steven Van Zandt,False
3547,Tony Sirico,False
3548,Vincent Curatola,False
3549,Allison Janney,False
3550,Bradley Whitford,False
3551,Dulã£Â Hill,False
3552,Janel Moloney,False
3553,John Spencer,False
3554,Joshua Malina,False
3555,Kristin Chenoweth,False
3556,Lily Tomlin,False
3557,Martin Sheen,False
3558,Mary Mccormack,False
3559,Richard Schiff,False
3560,Stockard Channing,False
3561,Teri Hatcher,True
3562,Doris Roberts,False
3563,Patricia Heaton,False
3564,Sarah Jessica Parker,False
3565,Megan Mullally,False
3566,Jennifer Garner,True
3567,Christine Lahti,False
3568,Drea De Matteo,False
3569,Edie Falco,False
3570,Allison Janney,False
3571,Annette Bening,False
3572,Kate Winslet,False
3573,Catalina Sandino Moreno,False
3574,Hilary Swank,True
3575,Imelda Staunton,False
3576,Sophie Okonedo,False
3577,Laura Linney,False
3578,Virginia Madsen,False
3579,Cloris Leachman,False
3580,Cate Blanchett,True
3581,Hilary Swank,False
3582,Patricia Heaton,False
3583,Charlize Theron,False
3584,Glenn Close,True
3585,Keke Palmer,False
3586,James Garner,True
3587,Jason Bateman,False
3588,Ray Romano,False
3589,Tony Shalhoub,True
3590,Charlie Sheen,False
3591,Sean Hayes,False
3592,Kiefer Sutherland,False
3593,Hank Azaria,False
3594,Jerry Orbach,True
3595,James Gandolfini,False
3596,Anthony Lapaglia,False
3597,Johnny Depp,False
3598,Don Cheadle,False
3599,Jamie Foxx,True
3600,Paul Giamatti,False
3601,Leonardo Dicaprio,False
3602,Jamie Foxx,False
3603,Freddie Highmore,False
3604,Morgan Freeman,True
3605,Thomas Haden Church,False
3606,James Garner,False
3607,Barry Pepper,False
3608,Jon Voight,False
3609,Jamie Foxx,False
3610,Geoffrey Rush,True
3611,William H. Macy,False
3612,Djimon Hounsou,False
3613,Emma Bolger,False
3614,Paddy Considine,False
3615,Samantha Morton,False
3616,Sarah Bolger,False
3617,Andy Serkis,True
3618,Bernard Hill,True
3619,Billy Boyd,True
3620,Cate Blanchett,True
3621,David Wenham,True
3622,Dominic Monaghan,True
3623,Elijah Wood,True
3624,Hugo Weaving,True
3625,Ian Holm,True
3626,Ian Mckellen,True
3627,John Noble,True
3628,John Rhys-Davies,True
3629,Karl Urban,True
3630,Liv Tyler,True
3631,Miranda Otto,True
3632,Orlando Bloom,True
3633,Sean Astin,True
3634,Sean Bean,True
3635,Viggo Mortensen,True
3636,Kevin Bacon,False
3637,Laura Linney,False
3638,Laurence Fishburne,False
3639,Marcia Gay Harden,False
3640,Sean Penn,False
3641,Tim Robbins,False
3642,Chris Cooper,False
3643,Elizabeth Banks,False
3644,Gary Stevens,False
3645,Jeff Bridges,False
3646,Tobey Maguire,False
3647,William H. Macy,False
3648,Bobby Cannavale,False
3649,Michelle Williams,False
3650,Patricia Clarkson,False
3651,Paul Benjamin,False
3652,Peter Dinklage,False
3653,Raven Goodwin,False
3654,Brad Garrett,False
3655,Doris Roberts,False
3656,Madylin Sweeten,False
3657,Patricia Heaton,False
3658,Peter Boyle,False
3659,Ray Romano,False
3660,David Hyde Pierce,False
3661,Jane Leeves,False
3662,John Mahoney,False
3663,Kelsey Grammer,False
3664,Peri Gilpin,False
3665,Courteney Cox,False
3666,David Schwimmer,False
3667,Jennifer Aniston,False
3668,Lisa Kudrow,False
3669,Matt Le Blanc,False
3670,Matthew Perry,False
3671,Cynthia Nixon,True
3672,Kim Cattrall,True
3673,Kristin Davis,True
3674,Sarah Jessica Parker,True
3675,Debra Messing,False
3676,Eric Mccormack,False
3677,Megan Mullally,False
3678,Sean Hayes,False
3679,Eric Szmanda,False
3680,Gary Dourdan,False
3681,George Eads,False
3682,Jorja Fox,False
3683,Marg Helgenberger,False
3684,Paul Guilfoyle,False
3685,Robert David Hall,False
3686,William Petersen,False
3687,Elisabeth Rohm,False
3688,Fred Dalton Thompson,False
3689,Jerry Orbach,False
3690,Jesse L. Martin,False
3691,S. Epatha Merkerson,False
3692,Sam Waterston,False
3693,Ben Foster,True
3694,Frances Conroy,True
3695,Freddy Rodriguez,True
3696,Justina Machado,True
3697,Lauren Ambrose,True
3698,Lili Taylor,True
3699,Mathew St. Patrick,True
3700,Michael C. Hall,True
3701,Peter Krause,True
3702,Peter Macdissi,True
3703,Rachel Griffiths,True
3704,Rainn Wilson,True
3705,Allison Janney,False
3706,Bradley Whitford,False
3707,Dulã£Â Hill,False
3708,Janel Moloney,False
3709,John Spencer,False
3710,Joshua Malina,False
3711,Martin Sheen,False
3712,Richard Schiff,False
3713,Stockard Channing,False
3714,Anthony Lapaglia,False
3715,Enrique Murciano,False
3716,Eric Close,False
3717,Marianne Jean-Baptiste,False
3718,Poppy Montgomery,False
3719,Doris Roberts,False
3720,Patricia Heaton,False
3721,Lisa Kudrow,False
3722,Debra Messing,False
3723,Megan Mullally,True
3724,Jennifer Garner,False
3725,Tyne Daly,False
3726,Mariska Hargitay,False
3727,Frances Conroy,True
3728,Allison Janney,False
3729,Stockard Channing,False
3730,Naomi Watts,False
3731,Charlize Theron,True
3732,Diane Keaton,False
3733,Patricia Clarkson,False
3734,Evan Rachel Wood,False
3735,Renã£ÂE Zellweger,True
3736,Patricia Clarkson,False
3737,Maria Bello,False
3738,Holly Hunter,False
3739,Keisha Castle-Hughes,False
3740,Emma Thompson,False
3741,Mary-Louise Parker,False
3742,Meryl Streep,True
3743,Anne Bancroft,False
3744,Helen Mirren,False
3745,Karl Malden,True
3746,Brad Garrett,False
3747,Peter Boyle,False
3748,Ray Romano,False
3749,Tony Shalhoub,True
3750,Sean Hayes,False
3751,Kiefer Sutherland,True
3752,Treat Williams,False
3753,Peter Krause,False
3754,Martin Sheen,False
3755,Anthony Lapaglia,False
3756,Ben Kingsley,False
3757,Bill Murray,False
3758,Sean Penn,False
3759,Johnny Depp,True
3760,Peter Dinklage,False
3761,Benicio Del Toro,False
3762,Tim Robbins,True
3763,Chris Cooper,False
3764,Alec Baldwin,False
3765,Ken Watanabe,False
3766,Al Pacino,True
3767,Jeffrey Wright,False
3768,Justin Kirk,False
3769,Forest Whitaker,False
3770,Paul Newman,False
3771,Brian Cox,False
3772,Cara Seymour,False
3773,Chris Cooper,False
3774,Meryl Streep,False
3775,Nicolas Cage,False
3776,Tilda Swinton,False
3777,Catherine Zeta-Jones,True
3778,Christine Baranski,True
3779,Colm Feore,True
3780,Deidre Goodwin,True
3781,Denise Faye,True
3782,Dominic West,True
3783,Ekaterina Chtchelkanova,True
3784,John C. Reilly,True
3785,Lucy Liu,True
3786,Mya Harrison,True
3787,Queen Latifah,True
3788,Renã£ÂE Zellweger,True
3789,Richard Gere,True
3790,Susan Misner,True
3791,Taye Diggs,True
3792,Andy Serkis,False
3793,Bernard Hill,False
3794,Billy Boyd,False
3795,Brad Dourif,False
3796,Cate Blanchett,False
3797,Christopher Lee,False
3798,David Wenham,False
3799,Dominic Monaghan,False
3800,Elijah Wood,False
3801,Hugo Weaving,False
3802,Ian Mckellen,False
3803,John Rhys-Davies,False
3804,Liv Tyler,False
3805,Miranda Otto,False
3806,Orlando Bloom,False
3807,Sean Astin,False
3808,Viggo Mortensen,False
3809,Andrea Martin,False
3810,Gia Carides,False
3811,Joey Fatone,False
3812,John Corbett,False
3813,Lainie Kazan,False
3814,Michael Constantine,False
3815,Nia Vardalos,False
3816,Allison Janney,False
3817,Claire Danes,False
3818,Ed Harris,False
3819,Jeff Daniels,False
3820,John C. Reilly,False
3821,Julianne Moore,False
3822,Meryl Streep,False
3823,Miranda Richardson,False
3824,Nicole Kidman,False
3825,Stephen Dillane,False
3826,Toni Collette,False
3827,Brad Garrett,True
3828,Doris Roberts,True
3829,Madylin Sweeten,True
3830,Patricia Heaton,True
3831,Peter Boyle,True
3832,Ray Romano,True
3833,David Hyde Pierce,False
3834,Jane Leeves,False
3835,John Mahoney,False
3836,Kelsey Grammer,False
3837,Peri Gilpin,False
3838,Courteney Cox,False
3839,David Schwimmer,False
3840,Jennifer Aniston,False
3841,Lisa Kudrow,False
3842,Matt Le Blanc,False
3843,Matthew Perry,False
3844,Cynthia Nixon,False
3845,Kim Cattrall,False
3846,Kristin Davis,False
3847,Sarah Jessica Parker,False
3848,Debra Messing,False
3849,Eric Mccormack,False
3850,Megan Mullally,False
3851,Sean Hayes,False
3852,Carlos Bernard,False
3853,Dennis Haysbert,False
3854,Elisha Cuthbert,False
3855,Kiefer Sutherland,False
3856,Laura Harris,False
3857,Leslie Hope,False
3858,Michelle Forbes,False
3859,Penny Johnson Jerald,False
3860,Reiko Aylesworth,False
3861,Sarah Clarke,False
3862,Sarah Wynter,False
3863,Xander Berkeley,False
3864,Eric Szmanda,False
3865,Gary Dourdan,False
3866,George Eads,False
3867,Jorja Fox,False
3868,Marg Helgenberger,False
3869,Paul Guilfoyle,False
3870,Robert David Hall,False
3871,William Petersen,False
3872,Frances Conroy,True
3873,Freddy Rodriguez,True
3874,Lauren Ambrose,True
3875,Mathew St. Patrick,True
3876,Michael C. Hall,True
3877,Peter Krause,True
3878,Rachel Griffiths,True
3879,Aida Turturro,False
3880,Dominic Chianese,False
3881,Drea De Matteo,False
3882,Edie Falco,False
3883,Frederico Castelluccio,False
3884,James Gandolfini,False
3885,Jamie-Lynn Sigler,False
3886,Joe Pantoliano,False
3887,John Ventimiglia,False
3888,Lorraine Bracco,False
3889,Michael Imperioli,False
3890,Robert Iler,False
3891,Steven R. Schirripa,False
3892,Steven Van Zandt,False
3893,Tony Sirico,False
3894,Vincent Curatola,False
3895,Allison Janney,False
3896,Bradley Whitford,False
3897,Dulã£Â Hill,False
3898,Janel Moloney,False
3899,John Spencer,False
3900,Joshua Malina,False
3901,Lily Tomlin,False
3902,Martin Sheen,False
3903,Mary-Louise Parker,False
3904,Richard Schiff,False
3905,Rob Lowe,False
3906,Stockard Channing,False
3907,Patricia Heaton,False
3908,Jennifer Aniston,False
3909,Jane Kaczmarek,False
3910,Kim Cattrall,False
3911,Megan Mullally,True
3912,Amy Brenneman,False
3913,Edie Falco,True
3914,Lorraine Bracco,False
3915,Allison Janney,False
3916,Lily Tomlin,False
3917,Renã£ÂE Zellweger,True
3918,Julianne Moore,False
3919,Salma Hayek,False
3920,Nicole Kidman,False
3921,Diane Lane,False
3922,Kathy Bates,False
3923,Catherine Zeta-Jones,True
3924,Queen Latifah,False
3925,Julianne Moore,False
3926,Michelle Pfeiffer,False
3927,Helen Mirren,False
3928,Uma Thurman,False
3929,Kathy Bates,False
3930,Vanessa Redgrave,False
3931,Stockard Channing,True
3932,Clint Eastwood,True
3933,Ray Romano,False
3934,Matt Le Blanc,False
3935,Tony Shalhoub,False
3936,Bernie Mac,False
3937,Sean Hayes,True
3938,Kiefer Sutherland,False
3939,Treat Williams,False
3940,Michael Chiklis,False
3941,James Gandolfini,True
3942,Martin Sheen,False
3943,Jack Nicholson,False
3944,Nicolas Cage,False
3945,Richard Gere,False
3946,Daniel Day-Lewis,True
3947,Adrien Brody,False
3948,Chris Cooper,False
3949,Christopher Walken,True
3950,Dennis Quaid,False
3951,Alfred Molina,False
3952,Ed Harris,False
3953,William H. Macy,True
3954,Brad Garrett,False
3955,Sean Hayes,False
3956,John Turturro,False
3957,Albert Finney,False
3958,Adam Goldberg,False
3959,Anthony Rapp,False
3960,Austin Pendelton,False
3961,Christopher Plummer,False
3962,Ed Harris,False
3963,Jason Gray-Stanford,False
3964,Jennifer Connelly,False
3965,Josh Lucas,False
3966,Judd Hirsch,False
3967,Paul Bettany,False
3968,Russell Crowe,False
3969,Alan Bates,True
3970,Bob Balaban,True
3971,Charles Dance,True
3972,Clive Owen,True
3973,Derek Jacobi,True
3974,Eileen Atkins,True
3975,Emily Watson,True
3976,Geraldine Somerville,True
3977,Helen Mirren,True
3978,James Wilby,True
3979,Jeremy Northam,True
3980,Kelly Macdonald,True
3981,Kristin Scott Thomas,True
3982,Maggie Smith,True
3983,Michael Gambon,True
3984,Richard E. Grant,True
3985,Ryan Phillippe,True
3986,Sophie Thompson,True
3987,Stephen Fry,True
3988,Tom Hollander,True
3989,Celia Weston,False
3990,Marisa Tomei,False
3991,Nick Stahl,False
3992,Sissy Spacek,False
3993,Tom Wilkinson,False
3994,William Mapother,False
3995,William Wise,False
3996,Andy Serkis,False
3997,Billy Boyd,False
3998,Cate Blanchett,False
3999,Christopher Lee,False
4000,Dominic Monaghan,False
4001,Elijah Wood,False
4002,Hugo Weaving,False
4003,Ian Holm,False
4004,Ian Mckellen,False
4005,John Rhys-Davies,False
4006,Liv Tyler,False
4007,Orlando Bloom,False
4008,Sean Astin,False
4009,Sean Bean,False
4010,Viggo Mortensen,False
4011,Ewan Mcgregor,False
4012,Jim Broadbent,False
4013,John Leguizamo,False
4014,Nicole Kidman,False
4015,Richard Roxburgh,False
4016,Brad Garrett,False
4017,Doris Roberts,False
4018,Madylin Sweeten,False
4019,Patricia Heaton,False
4020,Peter Boyle,False
4021,Ray Romano,False
4022,David Hyde Pierce,False
4023,Jane Leeves,False
4024,John Mahoney,False
4025,Kelsey Grammer,False
4026,Peri Gilpin,False
4027,Courteney Cox,False
4028,David Schwimmer,False
4029,Jennifer Aniston,False
4030,Lisa Kudrow,False
4031,Matt Le Blanc,False
4032,Matthew Perry,False
4033,Cynthia Nixon,True
4034,Kim Cattrall,True
4035,Kristin Davis,True
4036,Sarah Jessica Parker,True
4037,Debra Messing,False
4038,Eric Mccormack,False
4039,Megan Mullally,False
4040,Sean Hayes,False
4041,Shelley Morrison,False
4042,Eric Szmanda,False
4043,Gary Dourdan,False
4044,George Eads,False
4045,Jorja Fox,False
4046,Marg Helgenberger,False
4047,Paul Guilfoyle,False
4048,Robert David Hall,False
4049,William Petersen,False
4050,Angie Harmon,False
4051,Dianne Wiest,False
4052,Elisabeth Rã£ÂHm,False
4053,Jerry Orbach,False
4054,Jesse L. Martin,False
4055,S. Epatha Merkerson,False
4056,Sam Waterston,False
4057,Frances Conroy,False
4058,Freddy Rodriguez,False
4059,Jeremy Sisto,False
4060,Lauren Ambrose,False
4061,Mathew St. Patrick,False
4062,Michael C. Hall,False
4063,Peter Krause,False
4064,Rachel Griffiths,False
4065,Richard Jenkins,False
4066,Aida Turturro,False
4067,Dominic Chianese,False
4068,Drea De Matteo,False
4069,Edie Falco,False
4070,Frederico Castelluccio,False
4071,James Gandolfini,False
4072,Jamie-Lynn Sigler,False
4073,Joe Pantoliano,False
4074,John Ventimiglia,False
4075,Lorraine Bracco,False
4076,Michael Imperioli,False
4077,Robert Iler,False
4078,Steven R. Schirripa,False
4079,Steven Van Zandt,False
4080,Tony Sirico,False
4081,Allison Janney,True
4082,Bradley Whitford,True
4083,Dulã£Â Hill,True
4084,Janel Moloney,True
4085,John Spencer,True
4086,Martin Sheen,True
4087,Richard Schiff,True
4088,Rob Lowe,True
4089,Stockard Channing,True
4090,Patricia Heaton,False
4091,Jennifer Aniston,False
4092,Kim Cattrall,False
4093,Sarah Jessica Parker,False
4094,Megan Mullally,True
4095,Lauren Graham,False
4096,Tyne Daly,False
4097,Edie Falco,False
4098,Lorraine Bracco,False
4099,Allison Janney,True
4100,Stockard Channing,False
4101,Jennifer Connelly,False
4102,Reneã£Â Zellweger,False
4103,Sissy Spacek,False
4104,Judi Dench,False
4105,Halle Berry,True
4106,Cate Blanchett,False
4107,Helen Mirren,True
4108,Dakota Fanning,False
4109,Judi Dench,False
4110,Cameron Diaz,False
4111,Judy Davis,True
4112,Sissy Spacek,False
4113,Angela Bassett,False
4114,Anjelica Huston,False
4115,Emma Thompson,False
4116,Edward Asner,True
4117,Peter Boyle,False
4118,Ray Romano,False
4119,David Hyde Pierce,False
4120,Kelsey Grammer,False
4121,Sean Hayes,True
4122,Dennis Franz,False
4123,Peter Krause,False
